year,semester,grade,subject_name,question_number,answer
2019,1,3,미디어와스토리텔링,7,"2,4"
2019,1,3,미디어와스토리텔링,8,4
2019,1,3,미디어와스토리텔링,9,4
2019,1,3,미디어와스토리텔링,10,4
2019,1,3,미디어와스토리텔링,11,2
2019,1,3,미디어와스토리텔링,12,4
2019,1,3,미디어와스토리텔링,13,2
2019,1,3,미디어와스토리텔링,14,2
2019,1,3,미디어와스토리텔링,15,2
2019,1,3,미디어와스토리텔링,16,2
2019,1,3,미디어와스토리텔링,17,2
2019,1,3,미디어와스토리텔링,18,3
2019,1,3,미디어와스토리텔링,19,1
2019,1,3,미디어와스토리텔링,20,2
2019,1,3,미디어와스토리텔링,21,4
2019,1,3,미디어와스토리텔링,22,2
2019,1,3,미디어와스토리텔링,23,2
2019,1,3,미디어와스토리텔링,24,4
2019,1,3,미디어와스토리텔링,25,1
2019,1,3,미디어와스토리텔링,26,2
2019,1,3,미디어와스토리텔링,27,4
2019,1,3,미디어와스토리텔링,28,3
2019,1,3,미디어와스토리텔링,29,2
2019,1,3,미디어와스토리텔링,30,3
2019,1,3,미디어와스토리텔링,31,2
2019,1,3,미디어와스토리텔링,32,2
2019,1,3,미디어와스토리텔링,33,3
2019,1,3,미디어와스토리텔링,34,2
2019,1,3,미디어와스토리텔링,35,3
2019,1,3,뉴미디어론,1,1
2019,1,3,뉴미디어론,2,4
2019,1,3,뉴미디어론,3,3
2019,1,3,뉴미디어론,4,2
2019,1,3,뉴미디어론,5,4
2019,1,3,뉴미디어론,6,2
2019,1,3,뉴미디어론,7,1
2019,1,3,뉴미디어론,8,3
2019,1,3,뉴미디어론,9,1
2019,1,3,뉴미디어론,10,4
2019,1,3,뉴미디어론,11,3
2019,1,3,뉴미디어론,12,2
2019,1,3,뉴미디어론,13,1
2019,1,3,뉴미디어론,14,2
2019,1,3,뉴미디어론,15,3
2019,1,3,뉴미디어론,16,4
2019,1,3,뉴미디어론,17,3
2019,1,3,뉴미디어론,18,1
2019,1,3,뉴미디어론,19,1
2019,1,3,뉴미디어론,20,2
2019,1,3,뉴미디어론,21,4
2019,1,3,뉴미디어론,22,2
2019,1,3,뉴미디어론,23,4
2019,1,3,뉴미디어론,24,3
2019,1,3,뉴미디어론,25,4
2019,1,3,뉴미디어론,26,1
2019,1,3,뉴미디어론,27,4
2019,1,3,뉴미디어론,28,3
2019,1,3,뉴미디어론,29,2
2019,1,3,뉴미디어론,30,3
2019,1,3,뉴미디어론,31,2
2019,1,3,뉴미디어론,32,4
2019,1,3,뉴미디어론,33,4
2019,1,3,뉴미디어론,34,1
2019,1,3,뉴미디어론,35,4
2019,1,3,영상제작입문,1,1
2019,1,3,영상제작입문,2,3
2019,1,3,영상제작입문,3,4
2019,1,3,영상제작입문,4,3
2019,1,3,영상제작입문,5,4
2019,1,3,영상제작입문,6,2
2019,1,3,영상제작입문,7,1
2019,1,3,영상제작입문,8,4
2019,1,3,영상제작입문,9,4
2019,1,3,영상제작입문,10,3
2019,1,3,영상제작입문,11,2
2019,1,3,영상제작입문,12,3
2019,1,3,영상제작입문,13,1
2019,1,3,영상제작입문,14,2
2019,1,3,영상제작입문,15,4
2019,1,3,영상제작입문,16,3
2019,1,3,영상제작입문,17,3
2019,1,3,영상제작입문,18,1
2019,1,3,영상제작입문,19,2
2019,1,3,영상제작입문,20,4
2019,1,3,영상제작입문,21,3
2019,1,3,영상제작입문,22,4
2019,1,3,영상제작입문,23,4
2019,1,3,영상제작입문,24,3
2019,1,3,영상제작입문,25,4
2019,1,3,영상제작입문,26,1
2019,1,3,영상제작입문,27,1
2019,1,3,영상제작입문,28,4
2019,1,3,영상제작입문,29,2
2019,1,3,영상제작입문,30,4
2019,1,3,영상제작입문,31,1
2019,1,3,영상제작입문,32,4
2019,1,3,영상제작입문,33,1
2019,1,3,영상제작입문,34,3
2019,1,3,영상제작입문,35,4
2019,1,3,자연자원의이해,1,2
2019,1,3,자연자원의이해,2,4
2019,1,3,자연자원의이해,3,2
2019,1,3,자연자원의이해,4,2
2019,1,3,자연자원의이해,5,3
2019,1,3,자연자원의이해,6,2
2019,1,3,자연자원의이해,7,4
2019,1,3,자연자원의이해,8,3
2019,1,3,자연자원의이해,9,1
2019,1,3,자연자원의이해,10,4
2019,1,3,자연자원의이해,11,1
2019,1,3,자연자원의이해,12,2
2019,1,3,자연자원의이해,13,1
2019,1,3,자연자원의이해,14,4
2019,1,3,자연자원의이해,15,4
2019,1,3,자연자원의이해,16,3
2019,1,3,자연자원의이해,17,1
2019,1,3,자연자원의이해,18,3
2019,1,3,자연자원의이해,19,2
2019,1,3,자연자원의이해,20,1
2019,1,3,자연자원의이해,21,"1,3"
2019,1,3,자연자원의이해,22,1
2019,1,3,자연자원의이해,23,2
2019,1,3,자연자원의이해,24,1
2019,1,3,자연자원의이해,25,4
2019,1,3,자연자원의이해,26,1
2019,1,3,자연자원의이해,27,2
2019,1,3,자연자원의이해,28,3
2019,1,3,자연자원의이해,29,4
2019,1,3,자연자원의이해,30,3
2019,1,3,자연자원의이해,31,4
2019,1,3,자연자원의이해,32,2
2019,1,3,자연자원의이해,33,1
2019,1,3,자연자원의이해,34,4
2019,1,3,자연자원의이해,35,3
2019,1,3,관광개발론,1,3
2019,1,3,관광개발론,2,1
2019,1,3,관광개발론,3,1
2019,1,3,관광개발론,4,2
2019,1,3,관광개발론,5,1
2019,1,3,관광개발론,6,4
2019,1,3,관광개발론,7,3
2019,1,3,관광개발론,8,4
2019,1,3,관광개발론,9,2
2019,1,3,관광개발론,10,4
2019,1,3,관광개발론,11,2
2019,1,3,관광개발론,12,3
2019,1,3,관광개발론,13,1
2019,1,3,관광개발론,14,2
2019,1,3,관광개발론,15,3
2019,1,3,관광개발론,16,4
2019,1,3,관광개발론,17,2
2019,1,3,관광개발론,18,1
2019,1,3,관광개발론,19,4
2019,1,3,관광개발론,20,3
2019,1,3,관광개발론,21,4
2019,1,3,관광개발론,22,3
2019,1,3,관광개발론,23,1
2019,1,3,관광개발론,24,2
2019,1,3,관광개발론,25,4
2019,1,3,관광개발론,26,2
2019,1,3,관광개발론,27,2
2019,1,3,관광개발론,28,3
2019,1,3,관광개발론,29,4
2019,1,3,관광개발론,30,1
2019,1,3,관광개발론,31,4
2019,1,3,관광개발론,32,3
2019,1,3,관광개발론,33,1
2019,1,3,관광개발론,34,3
2019,1,3,관광개발론,35,2
2019,1,3,관광행동론,1,1
2019,1,3,관광행동론,2,1
2019,1,3,관광행동론,3,2
2019,1,3,관광행동론,4,3
2019,1,3,관광행동론,5,2
2019,1,3,관광행동론,6,4
2019,1,3,관광행동론,7,4
2019,1,3,관광행동론,8,1
2019,1,3,관광행동론,9,3
2019,1,3,관광행동론,10,2
2019,1,3,관광행동론,11,2
2019,1,3,관광행동론,12,3
2019,1,3,관광행동론,13,3
2019,1,3,관광행동론,14,4
2019,1,3,관광행동론,15,3
2019,1,3,관광행동론,16,2
2019,1,3,관광행동론,17,1
2019,1,3,관광행동론,18,4
2019,1,3,관광행동론,19,3
2019,1,3,관광행동론,20,4
2019,1,3,관광행동론,21,1
2019,1,3,관광행동론,22,2
2019,1,3,관광행동론,23,3
2019,1,3,관광행동론,24,1
2019,1,3,관광행동론,25,4
2019,1,3,관광행동론,26,2
2019,1,3,관광행동론,27,2
2019,1,3,관광행동론,28,1
2019,1,3,관광행동론,29,4
2019,1,3,관광행동론,30,3
2019,1,3,관광행동론,31,4
2019,1,3,관광행동론,32,3
2019,1,3,관광행동론,33,2
2019,1,3,관광행동론,34,4
2019,1,3,관광행동론,35,1
2019,1,3,세계의음식·음식의세계,1,2
2019,1,3,세계의음식·음식의세계,2,2
2019,1,3,세계의음식·음식의세계,3,4
2019,1,3,세계의음식·음식의세계,4,3
2019,1,3,세계의음식·음식의세계,5,3
2019,1,3,세계의음식·음식의세계,6,1
2019,1,3,세계의음식·음식의세계,7,2
2019,1,3,세계의음식·음식의세계,8,4
2019,1,3,세계의음식·음식의세계,9,2
2019,1,3,세계의음식·음식의세계,10,4
2019,1,3,세계의음식·음식의세계,11,2
2019,1,3,세계의음식·음식의세계,12,1
2019,1,3,세계의음식·음식의세계,13,4
2019,1,3,세계의음식·음식의세계,14,4
2019,1,3,세계의음식·음식의세계,15,1
2019,1,3,세계의음식·음식의세계,16,3
2019,1,3,세계의음식·음식의세계,17,2
2019,1,3,세계의음식·음식의세계,18,2
2019,1,3,세계의음식·음식의세계,19,1
2019,1,3,세계의음식·음식의세계,20,1
2019,1,3,세계의음식·음식의세계,21,1
2019,1,3,세계의음식·음식의세계,22,3
2019,1,3,세계의음식·음식의세계,23,3
2019,1,3,세계의음식·음식의세계,24,4
2019,1,3,세계의음식·음식의세계,25,3
2019,1,3,세계의음식·음식의세계,26,1
2019,1,3,세계의음식·음식의세계,27,3
2019,1,3,세계의음식·음식의세계,28,3
2019,1,3,세계의음식·음식의세계,29,2
2019,1,3,세계의음식·음식의세계,30,3
2019,1,3,세계의음식·음식의세계,31,4
2019,1,3,세계의음식·음식의세계,32,4
2019,1,3,세계의음식·음식의세계,33,1
2019,1,3,세계의음식·음식의세계,34,1
2019,1,3,세계의음식·음식의세계,35,2
2019,1,3,축제·이벤트관광,1,2
2019,1,3,축제·이벤트관광,2,3
2019,1,3,축제·이벤트관광,3,4
2019,1,3,축제·이벤트관광,4,2
2019,1,3,축제·이벤트관광,5,1
2019,1,3,축제·이벤트관광,6,3
2019,1,3,축제·이벤트관광,7,3
2019,1,3,축제·이벤트관광,8,4
2019,1,3,축제·이벤트관광,9,4
2019,1,3,축제·이벤트관광,10,2
2019,1,3,축제·이벤트관광,11,1
2019,1,3,축제·이벤트관광,12,1
2019,1,3,축제·이벤트관광,13,3
2019,1,3,축제·이벤트관광,14,4
2019,1,3,축제·이벤트관광,15,3
2019,1,3,축제·이벤트관광,16,2
2019,1,3,축제·이벤트관광,17,2
2019,1,3,축제·이벤트관광,18,1
2019,1,3,축제·이벤트관광,19,1
2019,1,3,축제·이벤트관광,20,3
2019,1,3,축제·이벤트관광,21,4
2019,1,3,축제·이벤트관광,22,2
2019,1,3,축제·이벤트관광,23,2
2019,1,3,축제·이벤트관광,24,3
2019,1,3,축제·이벤트관광,25,1
2019,1,3,축제·이벤트관광,26,3
2019,1,3,축제·이벤트관광,27,2
2019,1,3,축제·이벤트관광,28,2
2019,1,3,축제·이벤트관광,29,1
2019,1,3,축제·이벤트관광,30,4
2019,1,3,축제·이벤트관광,31,3
2019,1,3,축제·이벤트관광,32,4
2019,1,3,축제·이벤트관광,33,1
2019,1,3,축제·이벤트관광,34,2
2019,1,3,축제·이벤트관광,35,4
2019,1,3,여행영어2,1,3
2019,1,3,여행영어2,2,2
2019,1,3,여행영어2,3,2
2019,1,3,여행영어2,4,4
2019,1,3,여행영어2,5,4
2019,1,3,여행영어2,6,3
2019,1,3,여행영어2,7,4
2019,1,3,여행영어2,8,4
2019,1,3,여행영어2,9,1
2019,1,3,여행영어2,10,3
2019,1,3,여행영어2,11,1
2019,1,3,여행영어2,12,4
2019,1,3,여행영어2,13,2
2019,1,3,여행영어2,14,3
2019,1,3,여행영어2,15,1
2019,1,3,여행영어2,16,3
2019,1,3,여행영어2,17,4
2019,1,3,여행영어2,18,1
2019,1,3,여행영어2,19,3
2019,1,3,여행영어2,20,3
2019,1,3,여행영어2,21,3
2019,1,3,여행영어2,22,4
2019,1,3,여행영어2,23,1
2019,1,3,여행영어2,24,1
2019,1,3,여행영어2,25,3
2019,1,3,사회복지개론,1,3
2019,1,3,사회복지개론,2,4
2019,1,3,사회복지개론,3,2
2019,1,3,사회복지개론,4,4
2019,1,3,사회복지개론,5,2
2019,1,3,사회복지개론,6,1
2019,1,3,사회복지개론,7,1
2019,1,3,사회복지개론,8,2
2019,1,3,사회복지개론,9,3
2019,1,3,사회복지개론,10,1
2019,1,3,사회복지개론,11,1
2019,1,3,사회복지개론,12,4
2019,1,3,사회복지개론,13,4
2019,1,3,사회복지개론,14,1
2019,1,3,사회복지개론,15,1
2019,1,3,사회복지개론,16,1
2019,1,3,사회복지개론,17,3
2019,1,3,사회복지개론,18,1
2019,1,3,사회복지개론,19,4
2019,1,3,사회복지개론,20,1
2019,1,3,사회복지개론,21,1
2019,1,3,사회복지개론,22,2
2019,1,3,사회복지개론,23,2
2019,1,3,사회복지개론,24,3
2019,1,3,사회복지개론,25,2
2019,1,3,사회복지개론,26,3
2019,1,3,사회복지개론,27,1
2019,1,3,사회복지개론,28,4
2019,1,3,사회복지개론,29,2
2019,1,3,사회복지개론,30,1
2019,1,3,사회복지개론,31,4
2019,1,3,사회복지개론,32,3
2019,1,3,사회복지개론,33,3
2019,1,3,사회복지개론,34,4
2019,1,3,사회복지개론,35,4
2019,1,3,사회복지법제,1,2
2019,1,3,사회복지법제,2,3
2019,1,3,사회복지법제,3,4
2019,1,3,사회복지법제,4,2
2019,1,3,사회복지법제,5,2
2019,1,3,사회복지법제,6,3
2019,1,3,사회복지법제,7,4
2019,1,3,사회복지법제,8,1
2019,1,3,사회복지법제,9,3
2019,1,3,사회복지법제,10,4
2019,1,3,사회복지법제,11,2
2019,1,3,사회복지법제,12,4
2019,1,3,사회복지법제,13,3
2019,1,3,사회복지법제,14,2
2019,1,3,사회복지법제,15,3
2019,1,3,사회복지법제,16,1
2019,1,3,사회복지법제,17,4
2019,1,3,사회복지법제,18,3
2019,1,3,사회복지법제,19,3
2019,1,3,사회복지법제,20,1
2019,1,3,사회복지법제,21,3
2019,1,3,사회복지법제,22,2
2019,1,3,사회복지법제,23,1
2019,1,3,사회복지법제,24,2
2019,1,3,사회복지법제,25,4
2019,1,3,사회복지법제,26,3
2019,1,3,사회복지법제,27,2
2019,1,3,사회복지법제,28,4
2019,1,3,사회복지법제,29,3
2019,1,3,사회복지법제,30,2
2019,1,3,사회복지법제,31,3
2019,1,3,사회복지법제,32,"1,2,3,4"
2019,1,3,사회복지법제,33,2
2019,1,3,사회복지법제,34,3
2019,1,3,사회복지법제,35,1
2019,1,3,사회복지발달사,1,2
2019,1,3,사회복지발달사,2,4
2019,1,3,사회복지발달사,3,2
2019,1,3,사회복지발달사,4,3
2019,1,3,사회복지발달사,5,1
2019,1,3,사회복지발달사,6,3
2019,1,3,사회복지발달사,7,2
2019,1,3,사회복지발달사,8,1
2019,1,3,사회복지발달사,9,1
2019,1,3,사회복지발달사,10,2
2019,1,3,사회복지발달사,11,1
2019,1,3,사회복지발달사,12,2
2019,1,3,사회복지발달사,13,4
2019,1,3,사회복지발달사,14,1
2019,1,3,사회복지발달사,15,2
2019,1,3,사회복지발달사,16,2
2019,1,3,사회복지발달사,17,1
2019,1,3,사회복지발달사,18,1
2019,1,3,사회복지발달사,19,3
2019,1,3,사회복지발달사,20,1
2019,1,3,사회복지발달사,21,4
2019,1,3,사회복지발달사,22,4
2019,1,3,사회복지발달사,23,2
2019,1,3,사회복지발달사,24,1
2019,1,3,사회복지발달사,25,3
2019,1,3,사회복지발달사,26,1
2019,1,3,사회복지발달사,27,1
2019,1,3,사회복지발달사,28,1
2019,1,3,사회복지발달사,29,4
2019,1,3,사회복지발달사,30,2
2019,1,3,사회복지발달사,31,3
2019,1,3,사회복지발달사,32,2
2019,1,3,사회복지발달사,33,2
2019,1,3,사회복지발달사,34,1
2019,1,3,사회복지발달사,35,3
2019,1,3,장애인복지론,1,3
2019,1,3,장애인복지론,2,1
2019,1,3,장애인복지론,3,2
2019,1,3,장애인복지론,4,4
2019,1,3,장애인복지론,5,4
2019,1,3,장애인복지론,6,1
2019,1,3,장애인복지론,7,3
2019,1,3,장애인복지론,8,3
2019,1,3,장애인복지론,9,2
2019,1,3,장애인복지론,10,3
2019,1,3,장애인복지론,11,4
2019,1,3,장애인복지론,12,2
2019,1,3,장애인복지론,13,1
2019,1,3,장애인복지론,14,3
2019,1,3,장애인복지론,15,2
2019,1,3,장애인복지론,16,4
2019,1,3,장애인복지론,17,3
2019,1,3,장애인복지론,18,2
2019,1,3,장애인복지론,19,4
2019,1,3,장애인복지론,20,4
2019,1,3,장애인복지론,21,3
2019,1,3,장애인복지론,22,4
2019,1,3,장애인복지론,23,2
2019,1,3,장애인복지론,24,2
2019,1,3,장애인복지론,25,3
2019,1,3,장애인복지론,26,1
2019,1,3,장애인복지론,27,2
2019,1,3,장애인복지론,28,4
2019,1,3,장애인복지론,29,1
2019,1,3,장애인복지론,30,2
2019,1,3,장애인복지론,31,2
2019,1,3,장애인복지론,32,4
2019,1,3,장애인복지론,33,1
2019,1,3,장애인복지론,34,3
2019,1,3,장애인복지론,35,2
2019,1,3,프로그램개발과평가,1,4
2019,1,3,프로그램개발과평가,2,3
2019,1,3,프로그램개발과평가,3,4
2019,1,3,프로그램개발과평가,4,2
2019,1,3,프로그램개발과평가,5,1
2019,1,3,프로그램개발과평가,6,1
2019,1,3,프로그램개발과평가,7,2
2019,1,3,프로그램개발과평가,8,3
2019,1,3,프로그램개발과평가,9,3
2019,1,3,프로그램개발과평가,10,4
2019,1,3,프로그램개발과평가,11,3
2019,1,3,프로그램개발과평가,12,2
2019,1,3,프로그램개발과평가,13,1
2019,1,3,프로그램개발과평가,14,"1,2,3,4"
2019,1,3,프로그램개발과평가,15,3
2019,1,3,프로그램개발과평가,16,3
2019,1,3,프로그램개발과평가,17,2
2019,1,3,프로그램개발과평가,18,2
2019,1,3,프로그램개발과평가,19,4
2019,1,3,프로그램개발과평가,20,1
2019,1,3,프로그램개발과평가,21,4
2019,1,3,프로그램개발과평가,22,2
2019,1,3,프로그램개발과평가,23,2
2019,1,3,프로그램개발과평가,24,3
2019,1,3,프로그램개발과평가,25,"2,4"
2019,1,3,프로그램개발과평가,26,4
2019,1,3,프로그램개발과평가,27,3
2019,1,3,프로그램개발과평가,28,3
2019,1,3,프로그램개발과평가,29,4
2019,1,3,프로그램개발과평가,30,"1,2,3,4"
2019,1,3,프로그램개발과평가,31,1
2019,1,3,프로그램개발과평가,32,4
2019,1,3,프로그램개발과평가,33,2
2019,1,3,프로그램개발과평가,34,1
2019,1,3,프로그램개발과평가,35,2
2019,1,3,식물의학,1,3
2019,1,3,식물의학,2,2
2019,1,3,식물의학,3,1
2019,1,3,식물의학,4,3
2019,1,3,식물의학,5,4
2019,1,3,식물의학,6,3
2019,1,3,식물의학,7,"2,4"
2019,1,3,식물의학,8,4
2019,1,3,식물의학,9,4
2019,1,3,식물의학,10,2
2019,1,3,식물의학,11,1
2019,1,3,식물의학,12,4
2019,1,3,식물의학,13,3
2019,1,3,식물의학,14,2
2019,1,3,식물의학,15,1
2019,1,3,식물의학,16,3
2019,1,3,식물의학,17,4
2019,1,3,식물의학,18,1
2019,1,3,식물의학,19,2
2019,1,3,식물의학,20,2
2019,1,3,식물의학,21,2
2019,1,3,식물의학,22,4
2019,1,3,식물의학,23,1
2019,1,3,식물의학,24,3
2019,1,3,식물의학,25,2
2019,1,3,식물의학,26,4
2019,1,3,식물의학,27,3
2019,1,3,식물의학,28,2
2019,1,3,식물의학,29,1
2019,1,3,식물의학,30,1
2019,1,3,식물의학,31,2
2019,1,3,식물의학,32,3
2019,1,3,식물의학,33,4
2019,1,3,식물의학,34,2
2019,1,3,식물의학,35,4
2019,1,3,농축산환경학,1,2
2019,1,3,농축산환경학,2,3
2019,1,3,농축산환경학,3,2
2019,1,3,농축산환경학,4,4
2019,1,3,농축산환경학,5,1
2019,1,3,농축산환경학,6,3
2019,1,3,농축산환경학,7,1
2019,1,3,농축산환경학,8,3
2019,1,3,농축산환경학,9,4
2019,1,3,농축산환경학,10,1
2019,1,3,농축산환경학,11,2
2019,1,3,농축산환경학,12,1
2019,1,3,농축산환경학,13,3
2019,1,3,농축산환경학,14,3
2019,1,3,농축산환경학,15,1
2019,1,3,농축산환경학,16,4
2019,1,3,농축산환경학,17,4
2019,1,3,농축산환경학,18,2
2019,1,3,농축산환경학,19,3
2019,1,3,농축산환경학,20,3
2019,1,3,농축산환경학,21,2
2019,1,3,농축산환경학,22,4
2019,1,3,농축산환경학,23,4
2019,1,3,농축산환경학,24,3
2019,1,3,농축산환경학,25,1
2019,1,3,농축산환경학,26,3
2019,1,3,농축산환경학,27,4
2019,1,3,농축산환경학,28,1
2019,1,3,농축산환경학,29,3
2019,1,3,농축산환경학,30,1
2019,1,3,농축산환경학,31,2
2019,1,3,농축산환경학,32,3
2019,1,3,농축산환경학,33,2
2019,1,3,농축산환경학,34,2
2019,1,3,농축산환경학,35,4
2019,1,3,원예작물학1,1,4
2019,1,3,원예작물학1,2,1
2019,1,3,원예작물학1,3,2
2019,1,3,원예작물학1,4,1
2019,1,3,원예작물학1,5,4
2019,1,3,원예작물학1,6,3
2019,1,3,원예작물학1,7,4
2019,1,3,원예작물학1,8,3
2019,1,3,원예작물학1,9,1
2019,1,3,원예작물학1,10,2
2019,1,3,원예작물학1,11,1
2019,1,3,원예작물학1,12,4
2019,1,3,원예작물학1,13,2
2019,1,3,원예작물학1,14,3
2019,1,3,원예작물학1,15,1
2019,1,3,원예작물학1,16,2
2019,1,3,원예작물학1,17,3
2019,1,3,원예작물학1,18,4
2019,1,3,원예작물학1,19,1
2019,1,3,원예작물학1,20,4
2019,1,3,원예작물학1,21,3
2019,1,3,원예작물학1,22,3
2019,1,3,원예작물학1,23,2
2019,1,3,원예작물학1,24,3
2019,1,3,원예작물학1,25,2
2019,1,3,원예작물학1,26,3
2019,1,3,원예작물학1,27,2
2019,1,3,원예작물학1,28,1
2019,1,3,원예작물학1,29,3
2019,1,3,원예작물학1,30,2
2019,1,3,원예작물학1,31,4
2019,1,3,원예작물학1,32,3
2019,1,3,원예작물학1,33,1
2019,1,3,원예작물학1,34,2
2019,1,3,원예작물학1,35,3
2019,1,3,가축사양학1,1,3
2019,1,3,가축사양학1,2,"1,2,3,4"
2019,1,3,가축사양학1,3,4
2019,1,3,가축사양학1,4,3
2019,1,3,가축사양학1,5,2
2019,1,3,가축사양학1,6,1
2019,1,3,가축사양학1,7,2
2019,1,3,가축사양학1,8,1
2019,1,3,가축사양학1,9,3
2019,1,3,가축사양학1,10,1
2019,1,3,가축사양학1,11,1
2019,1,3,가축사양학1,12,3
2019,1,3,가축사양학1,13,2
2019,1,3,가축사양학1,14,1
2019,1,3,가축사양학1,15,4
2019,1,3,가축사양학1,16,4
2019,1,3,가축사양학1,17,2
2019,1,3,가축사양학1,18,2
2019,1,3,가축사양학1,19,2
2019,1,3,가축사양학1,20,3
2019,1,3,가축사양학1,21,1
2019,1,3,가축사양학1,22,1
2019,1,3,가축사양학1,23,2
2019,1,3,가축사양학1,24,2
2019,1,3,가축사양학1,25,4
2019,1,3,가축사양학1,26,1
2019,1,3,가축사양학1,27,2
2019,1,3,가축사양학1,28,1
2019,1,3,가축사양학1,29,2
2019,1,3,가축사양학1,30,1
2019,1,3,가축사양학1,31,3
2019,1,3,가축사양학1,32,3
2019,1,3,가축사양학1,33,2
2019,1,3,가축사양학1,34,2
2019,1,3,가축사양학1,35,3
2019,1,3,재배식물육종학,1,1
2019,1,3,재배식물육종학,2,2
2019,1,3,재배식물육종학,3,1
2019,1,3,재배식물육종학,4,4
2019,1,3,재배식물육종학,5,2
2019,1,3,재배식물육종학,6,"1,4"
2019,1,3,재배식물육종학,7,2
2019,1,3,재배식물육종학,8,3
2019,1,3,재배식물육종학,9,1
2019,1,3,재배식물육종학,10,1
2019,1,3,재배식물육종학,11,4
2019,1,3,재배식물육종학,12,1
2019,1,3,재배식물육종학,13,2
2019,1,3,재배식물육종학,14,3
2019,1,3,재배식물육종학,15,2
2019,1,3,재배식물육종학,16,3
2019,1,3,재배식물육종학,17,3
2019,1,3,재배식물육종학,18,1
2019,1,3,재배식물육종학,19,2
2019,1,3,재배식물육종학,20,4
2019,1,3,재배식물육종학,21,3
2019,1,3,재배식물육종학,22,2
2019,1,3,재배식물육종학,23,3
2019,1,3,재배식물육종학,24,4
2019,1,3,재배식물육종학,25,1
2019,1,3,재배식물육종학,26,2
2019,1,3,재배식물육종학,27,3
2019,1,3,재배식물육종학,28,4
2019,1,3,재배식물육종학,29,4
2019,1,3,재배식물육종학,30,1
2019,1,3,재배식물육종학,31,2
2019,1,3,재배식물육종학,32,4
2019,1,3,재배식물육종학,33,3
2019,1,3,재배식물육종학,34,2
2019,1,3,재배식물육종학,35,1
2019,1,3,자원식물학,1,2
2019,1,3,자원식물학,2,4
2019,1,3,자원식물학,3,3
2019,1,3,자원식물학,4,1
2019,1,3,자원식물학,5,2
2019,1,3,자원식물학,6,4
2019,1,3,자원식물학,7,2
2019,1,3,자원식물학,8,3
2019,1,3,자원식물학,9,4
2019,1,3,자원식물학,10,4
2019,1,3,자원식물학,11,3
2019,1,3,자원식물학,12,4
2019,1,3,자원식물학,13,4
2019,1,3,자원식물학,14,2
2019,1,3,자원식물학,15,1
2019,1,3,자원식물학,16,1
2019,1,3,자원식물학,17,2
2019,1,3,자원식물학,18,3
2019,1,3,자원식물학,19,1
2019,1,3,자원식물학,20,3
2019,1,3,자원식물학,21,4
2019,1,3,자원식물학,22,3
2019,1,3,자원식물학,23,1
2019,1,3,자원식물학,24,2
2019,1,3,자원식물학,25,2
2019,1,3,자원식물학,26,2
2019,1,3,자원식물학,27,1
2019,1,3,자원식물학,28,3
2019,1,3,자원식물학,29,1
2019,1,3,자원식물학,30,3
2019,1,3,자원식물학,31,1
2019,1,3,자원식물학,32,1
2019,1,3,자원식물학,33,2
2019,1,3,자원식물학,34,4
2019,1,3,자원식물학,35,1
2019,1,3,아동안전관리,1,2
2019,1,3,아동안전관리,2,1
2019,1,3,아동안전관리,3,3
2019,1,3,아동안전관리,4,2
2019,1,3,아동안전관리,5,2
2019,1,3,아동안전관리,6,4
2019,1,3,아동안전관리,7,4
2019,1,3,아동안전관리,8,3
2019,1,3,아동안전관리,9,3
2019,1,3,아동안전관리,10,1
2019,1,3,아동안전관리,11,1
2019,1,3,아동안전관리,12,1
2019,1,3,아동안전관리,13,4
2019,1,3,아동안전관리,14,3
2019,1,3,아동안전관리,15,3
2019,1,3,아동안전관리,16,2
2019,1,3,아동안전관리,17,4
2019,1,3,아동안전관리,18,1
2019,1,3,아동안전관리,19,4
2019,1,3,아동안전관리,20,3
2019,1,3,아동안전관리,21,2
2019,1,3,아동안전관리,22,1
2019,1,3,아동안전관리,23,4
2019,1,3,아동안전관리,24,2
2019,1,3,아동안전관리,25,1
2019,1,3,아동안전관리,26,1
2019,1,3,아동안전관리,27,4
2019,1,3,아동안전관리,28,3
2019,1,3,아동안전관리,29,3
2019,1,3,아동안전관리,30,3
2019,1,3,아동안전관리,31,2
2019,1,3,아동안전관리,32,3
2019,1,3,아동안전관리,33,2
2019,1,3,아동안전관리,34,3
2019,1,3,아동안전관리,35,2
2019,1,3,영유아보육학,1,1
2019,1,3,영유아보육학,2,4
2019,1,3,영유아보육학,3,3
2019,1,3,영유아보육학,4,3
2019,1,3,영유아보육학,5,3
2019,1,3,영유아보육학,6,2
2019,1,3,영유아보육학,7,2
2019,1,3,영유아보육학,8,3
2019,1,3,영유아보육학,9,1
2019,1,3,영유아보육학,10,4
2019,1,3,영유아보육학,11,1
2019,1,3,영유아보육학,12,4
2019,1,3,영유아보육학,13,1
2019,1,3,영유아보육학,14,2
2019,1,3,영유아보육학,15,4
2019,1,3,영유아보육학,16,3
2019,1,3,영유아보육학,17,4
2019,1,3,영유아보육학,18,1
2019,1,3,영유아보육학,19,3
2019,1,3,영유아보육학,20,4
2019,1,3,영유아보육학,21,4
2019,1,3,영유아보육학,22,3
2019,1,3,영유아보육학,23,3
2019,1,3,영유아보육학,24,2
2019,1,3,영유아보육학,25,2
2019,1,3,영유아보육학,26,2
2019,1,3,영유아보육학,27,3
2019,1,3,영유아보육학,28,1
2019,1,3,영유아보육학,29,3
2019,1,3,영유아보육학,30,2
